11.4454 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [2560, 1440]. Using actual size
12.7485 	EXP 	Created confidence_ratebar = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='ratebar.png', interpolate=False, mask=None, maskParams=None, name='confidence_ratebar', opacity=1, ori=0.0, pos=array([ 0.  , -0.05]), size=array([1.2, 0.7]), texRes=128.0, units='height', win=Window(...))
12.7648 	EXP 	Created byebye = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='byebye', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
12.7928 	EXP 	welcome_text: autoDraw = True
30.5988 	DATA 	Keypress: d
30.7659 	DATA 	Keypress: g
30.7670 	DATA 	Keypress: h
30.9321 	DATA 	Keypress: w
31.0488 	DATA 	Keypress: i
31.2152 	DATA 	Keypress: a
31.3486 	DATA 	Keypress: bracketright
31.5320 	DATA 	Keypress: lshift
31.6478 	DATA 	Keypress: rshift
31.7000 	DATA 	Keypress: right
31.8316 	DATA 	Keypress: loption
31.8556 	DATA 	Keypress: z
32.0815 	DATA 	Keypress: return
32.2151 	DATA 	Keypress: 1
32.3823 	DATA 	Keypress: minus
32.7680 	DATA 	Keypress: x
32.9004 	DATA 	Keypress: f
33.8015 	DATA 	Keypress: m
33.8136 	EXP 	welcome_text: autoDraw = False
33.8136 	EXP 	encoding_instruct_text: autoDraw = True
44.5682 	DATA 	Keypress: lcommand
44.6012 	DATA 	Keypress: loption
44.7521 	DATA 	Keypress: space
44.8691 	DATA 	Keypress: lctrl
45.2190 	DATA 	Keypress: capslock
45.2509 	DATA 	Keypress: rshift
45.5039 	DATA 	Keypress: return
47.4075 	EXP 	Created sequence: sequential, trialTypes=48, nReps=1, seed=None
47.4078 	EXP 	New trial (rep=0, index=0): {'stim': 'SetC/187a.jpg'}
47.4102 	DATA 	Keypress: r
47.4163 	EXP 	encoding_instruct_text: autoDraw = False
47.4163 	EXP 	fixation: autoDraw = True
47.9258 	EXP 	fixation: autoDraw = False
47.9258 	EXP 	fixation: autoDraw = False
47.9258 	EXP 	encoding_img: size = array([0.17152778, 0.27777778])
47.9258 	EXP 	encoding_img: image = 'SetC/187a.jpg'
47.9258 	EXP 	encoding_img: autoDraw = True
49.9020 	EXP 	New trial (rep=0, index=1): {'stim': 'SetC/142a.jpg'}
49.9182 	EXP 	encoding_img: autoDraw = False
49.9182 	EXP 	fixation: autoDraw = True
50.4342 	EXP 	fixation: autoDraw = False
50.4342 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
50.4342 	EXP 	encoding_img: image = 'SetC/142a.jpg'
50.4342 	EXP 	encoding_img: autoDraw = True
52.4020 	EXP 	New trial (rep=0, index=2): {'stim': 'SetD/153a.jpg'}
52.4177 	EXP 	encoding_img: autoDraw = False
52.4177 	EXP 	fixation: autoDraw = True
52.9180 	EXP 	fixation: autoDraw = False
52.9180 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
52.9180 	EXP 	encoding_img: image = 'SetD/153a.jpg'
52.9180 	EXP 	encoding_img: autoDraw = True
54.9028 	EXP 	New trial (rep=0, index=3): {'stim': 'SetD/137a.jpg'}
54.9195 	EXP 	encoding_img: autoDraw = False
54.9195 	EXP 	fixation: autoDraw = True
55.4251 	EXP 	fixation: autoDraw = False
55.4251 	EXP 	encoding_img: size = array([0.27777778, 0.25486111])
55.4251 	EXP 	encoding_img: image = 'SetD/137a.jpg'
55.4251 	EXP 	encoding_img: autoDraw = True
57.4032 	EXP 	New trial (rep=0, index=4): {'stim': 'SetC/190a.jpg'}
57.4190 	EXP 	encoding_img: autoDraw = False
57.4190 	EXP 	fixation: autoDraw = True
57.9254 	EXP 	fixation: autoDraw = False
57.9254 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
57.9254 	EXP 	encoding_img: image = 'SetC/190a.jpg'
57.9254 	EXP 	encoding_img: autoDraw = True
59.9049 	EXP 	New trial (rep=0, index=5): {'stim': 'SetC/039a.jpg'}
59.9210 	EXP 	encoding_img: autoDraw = False
59.9210 	EXP 	fixation: autoDraw = True
60.4197 	EXP 	fixation: autoDraw = False
60.4197 	EXP 	encoding_img: size = array([0.26597222, 0.27777778])
60.4197 	EXP 	encoding_img: image = 'SetC/039a.jpg'
60.4197 	EXP 	encoding_img: autoDraw = True
62.4043 	EXP 	New trial (rep=0, index=6): {'stim': 'SetC/141a.jpg'}
62.4209 	EXP 	encoding_img: autoDraw = False
62.4209 	EXP 	fixation: autoDraw = True
62.9249 	EXP 	fixation: autoDraw = False
62.9249 	EXP 	encoding_img: size = array([0.25902778, 0.27777778])
62.9249 	EXP 	encoding_img: image = 'SetC/141a.jpg'
62.9249 	EXP 	encoding_img: autoDraw = True
64.9060 	EXP 	New trial (rep=0, index=7): {'stim': 'SetD/031a.jpg'}
64.9218 	EXP 	encoding_img: autoDraw = False
64.9218 	EXP 	fixation: autoDraw = True
65.4250 	EXP 	fixation: autoDraw = False
65.4250 	EXP 	encoding_img: size = array([0.24305556, 0.27708333])
65.4250 	EXP 	encoding_img: image = 'SetD/031a.jpg'
65.4250 	EXP 	encoding_img: autoDraw = True
67.4055 	EXP 	New trial (rep=0, index=8): {'stim': 'SetD/109a.jpg'}
67.4221 	EXP 	encoding_img: autoDraw = False
67.4221 	EXP 	fixation: autoDraw = True
67.9228 	EXP 	fixation: autoDraw = False
67.9228 	EXP 	encoding_img: size = array([0.27777778, 0.18472222])
67.9228 	EXP 	encoding_img: image = 'SetD/109a.jpg'
67.9228 	EXP 	encoding_img: autoDraw = True
69.9075 	EXP 	New trial (rep=0, index=9): {'stim': 'SetC/002a.jpg'}
69.9227 	EXP 	encoding_img: autoDraw = False
69.9227 	EXP 	fixation: autoDraw = True
70.4232 	EXP 	fixation: autoDraw = False
70.4232 	EXP 	encoding_img: size = array([0.18333333, 0.27777778])
70.4232 	EXP 	encoding_img: image = 'SetC/002a.jpg'
70.4232 	EXP 	encoding_img: autoDraw = True
72.4067 	EXP 	New trial (rep=0, index=10): {'stim': 'SetD/011a.jpg'}
72.4231 	EXP 	encoding_img: autoDraw = False
72.4231 	EXP 	fixation: autoDraw = True
72.9233 	EXP 	fixation: autoDraw = False
72.9233 	EXP 	encoding_img: size = array([0.27708333, 0.27083333])
72.9233 	EXP 	encoding_img: image = 'SetD/011a.jpg'
72.9233 	EXP 	encoding_img: autoDraw = True
74.9076 	EXP 	New trial (rep=0, index=11): {'stim': 'SetD/063a.jpg'}
74.9244 	EXP 	encoding_img: autoDraw = False
74.9244 	EXP 	fixation: autoDraw = True
75.4410 	EXP 	fixation: autoDraw = False
75.4410 	EXP 	encoding_img: size = array([0.27708333, 0.21736111])
75.4410 	EXP 	encoding_img: image = 'SetD/063a.jpg'
75.4410 	EXP 	encoding_img: autoDraw = True
77.4081 	EXP 	New trial (rep=0, index=12): {'stim': 'SetC/019a.jpg'}
77.4237 	EXP 	encoding_img: autoDraw = False
77.4237 	EXP 	fixation: autoDraw = True
77.9243 	EXP 	fixation: autoDraw = False
77.9243 	EXP 	encoding_img: size = array([0.27777778, 0.14513889])
77.9243 	EXP 	encoding_img: image = 'SetC/019a.jpg'
77.9243 	EXP 	encoding_img: autoDraw = True
79.9093 	EXP 	New trial (rep=0, index=13): {'stim': 'SetD/018a.jpg'}
79.9260 	EXP 	encoding_img: autoDraw = False
79.9260 	EXP 	fixation: autoDraw = True
80.4411 	EXP 	fixation: autoDraw = False
80.4411 	EXP 	encoding_img: size = array([0.27708333, 0.27708333])
80.4411 	EXP 	encoding_img: image = 'SetD/018a.jpg'
80.4411 	EXP 	encoding_img: autoDraw = True
82.4103 	EXP 	New trial (rep=0, index=14): {'stim': 'SetC/069a.jpg'}
82.4252 	EXP 	encoding_img: autoDraw = False
82.4252 	EXP 	fixation: autoDraw = True
82.9265 	EXP 	fixation: autoDraw = False
82.9265 	EXP 	encoding_img: size = array([0.27777778, 0.13888889])
82.9265 	EXP 	encoding_img: image = 'SetC/069a.jpg'
82.9265 	EXP 	encoding_img: autoDraw = True
84.9113 	EXP 	New trial (rep=0, index=15): {'stim': 'SetD/161a.jpg'}
84.9265 	EXP 	encoding_img: autoDraw = False
84.9265 	EXP 	fixation: autoDraw = True
85.4411 	EXP 	fixation: autoDraw = False
85.4411 	EXP 	encoding_img: size = array([0.27777778, 0.25347222])
85.4411 	EXP 	encoding_img: image = 'SetD/161a.jpg'
85.4411 	EXP 	encoding_img: autoDraw = True
87.4109 	EXP 	New trial (rep=0, index=16): {'stim': 'SetD/098a.jpg'}
87.4266 	EXP 	encoding_img: autoDraw = False
87.4266 	EXP 	fixation: autoDraw = True
87.9405 	EXP 	fixation: autoDraw = False
87.9405 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
87.9405 	EXP 	encoding_img: image = 'SetD/098a.jpg'
87.9405 	EXP 	encoding_img: autoDraw = True
89.9120 	EXP 	New trial (rep=0, index=17): {'stim': 'SetC/116a.jpg'}
89.9287 	EXP 	encoding_img: autoDraw = False
89.9287 	EXP 	fixation: autoDraw = True
90.4285 	EXP 	fixation: autoDraw = False
90.4285 	EXP 	encoding_img: size = array([0.27777778, 0.18472222])
90.4285 	EXP 	encoding_img: image = 'SetC/116a.jpg'
90.4285 	EXP 	encoding_img: autoDraw = True
92.4112 	EXP 	New trial (rep=0, index=18): {'stim': 'SetD/028a.jpg'}
92.4275 	EXP 	encoding_img: autoDraw = False
92.4275 	EXP 	fixation: autoDraw = True
92.9293 	EXP 	fixation: autoDraw = False
92.9293 	EXP 	encoding_img: size = array([0.18194444, 0.27708333])
92.9293 	EXP 	encoding_img: image = 'SetD/028a.jpg'
92.9293 	EXP 	encoding_img: autoDraw = True
94.9135 	EXP 	New trial (rep=0, index=19): {'stim': 'SetC/026a.jpg'}
94.9296 	EXP 	encoding_img: autoDraw = False
94.9296 	EXP 	fixation: autoDraw = True
95.4296 	EXP 	fixation: autoDraw = False
95.4296 	EXP 	encoding_img: size = array([0.18402778, 0.27777778])
95.4296 	EXP 	encoding_img: image = 'SetC/026a.jpg'
95.4296 	EXP 	encoding_img: autoDraw = True
97.4131 	EXP 	New trial (rep=0, index=20): {'stim': 'SetD/001a.jpg'}
97.4296 	EXP 	encoding_img: autoDraw = False
97.4296 	EXP 	fixation: autoDraw = True
97.9297 	EXP 	fixation: autoDraw = False
97.9297 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
97.9297 	EXP 	encoding_img: image = 'SetD/001a.jpg'
97.9297 	EXP 	encoding_img: autoDraw = True
99.9151 	EXP 	New trial (rep=0, index=21): {'stim': 'SetC/123a.jpg'}
99.9311 	EXP 	encoding_img: autoDraw = False
99.9311 	EXP 	fixation: autoDraw = True
100.4305 	EXP 	fixation: autoDraw = False
100.4305 	EXP 	encoding_img: size = array([0.27777778, 0.21736111])
100.4305 	EXP 	encoding_img: image = 'SetC/123a.jpg'
100.4305 	EXP 	encoding_img: autoDraw = True
102.4152 	EXP 	New trial (rep=0, index=22): {'stim': 'SetD/147a.jpg'}
102.4306 	EXP 	encoding_img: autoDraw = False
102.4306 	EXP 	fixation: autoDraw = True
102.9315 	EXP 	fixation: autoDraw = False
102.9315 	EXP 	encoding_img: size = array([0.27777778, 0.18472222])
102.9315 	EXP 	encoding_img: image = 'SetD/147a.jpg'
102.9315 	EXP 	encoding_img: autoDraw = True
104.9163 	EXP 	New trial (rep=0, index=23): {'stim': 'SetC/099a.jpg'}
104.9321 	EXP 	encoding_img: autoDraw = False
104.9321 	EXP 	fixation: autoDraw = True
105.4398 	EXP 	fixation: autoDraw = False
105.4398 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
105.4398 	EXP 	encoding_img: image = 'SetC/099a.jpg'
105.4398 	EXP 	encoding_img: autoDraw = True
107.4162 	EXP 	New trial (rep=0, index=24): {'stim': 'SetD/174a.jpg'}
107.4317 	EXP 	encoding_img: autoDraw = False
107.4317 	EXP 	fixation: autoDraw = True
107.9327 	EXP 	fixation: autoDraw = False
107.9327 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
107.9327 	EXP 	encoding_img: image = 'SetD/174a.jpg'
107.9327 	EXP 	encoding_img: autoDraw = True
109.9178 	EXP 	New trial (rep=0, index=25): {'stim': 'SetC/145a.jpg'}
109.9338 	EXP 	encoding_img: autoDraw = False
109.9338 	EXP 	fixation: autoDraw = True
110.4335 	EXP 	fixation: autoDraw = False
110.4335 	EXP 	encoding_img: size = array([0.15416667, 0.27777778])
110.4335 	EXP 	encoding_img: image = 'SetC/145a.jpg'
110.4335 	EXP 	encoding_img: autoDraw = True
112.4177 	EXP 	New trial (rep=0, index=26): {'stim': 'SetD/027a.jpg'}
112.4336 	EXP 	encoding_img: autoDraw = False
112.4336 	EXP 	fixation: autoDraw = True
112.9343 	EXP 	fixation: autoDraw = False
112.9343 	EXP 	encoding_img: size = array([0.27777778, 0.21388889])
112.9343 	EXP 	encoding_img: image = 'SetD/027a.jpg'
112.9343 	EXP 	encoding_img: autoDraw = True
114.9187 	EXP 	New trial (rep=0, index=27): {'stim': 'SetC/052a.jpg'}
114.9350 	EXP 	encoding_img: autoDraw = False
114.9350 	EXP 	fixation: autoDraw = True
115.4221 	EXP 	fixation: autoDraw = False
115.4221 	EXP 	encoding_img: size = array([0.27708333, 0.20208333])
115.4221 	EXP 	encoding_img: image = 'SetC/052a.jpg'
115.4221 	EXP 	encoding_img: autoDraw = True
117.4184 	EXP 	New trial (rep=0, index=28): {'stim': 'SetD/010a.jpg'}
117.4343 	EXP 	encoding_img: autoDraw = False
117.4343 	EXP 	fixation: autoDraw = True
117.9187 	EXP 	fixation: autoDraw = False
117.9187 	EXP 	encoding_img: size = array([0.27708333, 0.27708333])
117.9187 	EXP 	encoding_img: image = 'SetD/010a.jpg'
117.9187 	EXP 	encoding_img: autoDraw = True
119.9030 	EXP 	New trial (rep=0, index=29): {'stim': 'SetD/003a.jpg'}
119.9198 	EXP 	encoding_img: autoDraw = False
119.9198 	EXP 	fixation: autoDraw = True
120.4193 	EXP 	fixation: autoDraw = False
120.4193 	EXP 	encoding_img: size = array([0.27152778, 0.27777778])
120.4193 	EXP 	encoding_img: image = 'SetD/003a.jpg'
120.4193 	EXP 	encoding_img: autoDraw = True
122.4063 	EXP 	New trial (rep=0, index=30): {'stim': 'SetD/096a.jpg'}
122.4222 	EXP 	encoding_img: autoDraw = False
122.4222 	EXP 	fixation: autoDraw = True
122.9228 	EXP 	fixation: autoDraw = False
122.9228 	EXP 	encoding_img: size = array([0.18125   , 0.27708333])
122.9228 	EXP 	encoding_img: image = 'SetD/096a.jpg'
122.9228 	EXP 	encoding_img: autoDraw = True
124.9043 	EXP 	New trial (rep=0, index=31): {'stim': 'SetC/089a.jpg'}
124.9201 	EXP 	encoding_img: autoDraw = False
124.9201 	EXP 	fixation: autoDraw = True
125.4196 	EXP 	fixation: autoDraw = False
125.4196 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
125.4196 	EXP 	encoding_img: image = 'SetC/089a.jpg'
125.4196 	EXP 	encoding_img: autoDraw = True
127.4043 	EXP 	New trial (rep=0, index=32): {'stim': 'SetD/106a.jpg'}
127.4208 	EXP 	encoding_img: autoDraw = False
127.4208 	EXP 	fixation: autoDraw = True
127.9210 	EXP 	fixation: autoDraw = False
127.9210 	EXP 	encoding_img: size = array([0.27777778, 0.20833333])
127.9210 	EXP 	encoding_img: image = 'SetD/106a.jpg'
127.9210 	EXP 	encoding_img: autoDraw = True
129.9053 	EXP 	New trial (rep=0, index=33): {'stim': 'SetC/030a.jpg'}
129.9223 	EXP 	encoding_img: autoDraw = False
129.9223 	EXP 	fixation: autoDraw = True
130.4220 	EXP 	fixation: autoDraw = False
130.4220 	EXP 	encoding_img: size = array([0.27638889, 0.21388889])
130.4220 	EXP 	encoding_img: image = 'SetC/030a.jpg'
130.4220 	EXP 	encoding_img: autoDraw = True
132.4050 	EXP 	New trial (rep=0, index=34): {'stim': 'SetD/101a.jpg'}
132.4215 	EXP 	encoding_img: autoDraw = False
132.4215 	EXP 	fixation: autoDraw = True
132.9216 	EXP 	fixation: autoDraw = False
132.9216 	EXP 	encoding_img: size = array([0.21736111, 0.27777778])
132.9216 	EXP 	encoding_img: image = 'SetD/101a.jpg'
132.9216 	EXP 	encoding_img: autoDraw = True
134.9073 	EXP 	New trial (rep=0, index=35): {'stim': 'SetC/118a.jpg'}
134.9225 	EXP 	encoding_img: autoDraw = False
134.9225 	EXP 	fixation: autoDraw = True
135.4228 	EXP 	fixation: autoDraw = False
135.4228 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
135.4228 	EXP 	encoding_img: image = 'SetC/118a.jpg'
135.4228 	EXP 	encoding_img: autoDraw = True
137.4065 	EXP 	New trial (rep=0, index=36): {'stim': 'SetC/028a.jpg'}
137.4238 	EXP 	encoding_img: autoDraw = False
137.4238 	EXP 	fixation: autoDraw = True
137.9238 	EXP 	fixation: autoDraw = False
137.9238 	EXP 	encoding_img: size = array([0.18333333, 0.27777778])
137.9238 	EXP 	encoding_img: image = 'SetC/028a.jpg'
137.9238 	EXP 	encoding_img: autoDraw = True
139.9083 	EXP 	New trial (rep=0, index=37): {'stim': 'SetC/117a.jpg'}
139.9243 	EXP 	encoding_img: autoDraw = False
139.9243 	EXP 	fixation: autoDraw = True
140.4239 	EXP 	fixation: autoDraw = False
140.4239 	EXP 	encoding_img: size = array([0.27777778, 0.23125   ])
140.4239 	EXP 	encoding_img: image = 'SetC/117a.jpg'
140.4239 	EXP 	encoding_img: autoDraw = True
142.4085 	EXP 	New trial (rep=0, index=38): {'stim': 'SetC/168a.jpg'}
142.4242 	EXP 	encoding_img: autoDraw = False
142.4242 	EXP 	fixation: autoDraw = True
142.9247 	EXP 	fixation: autoDraw = False
142.9247 	EXP 	encoding_img: size = array([0.27777778, 0.21666667])
142.9247 	EXP 	encoding_img: image = 'SetC/168a.jpg'
142.9247 	EXP 	encoding_img: autoDraw = True
144.9101 	EXP 	New trial (rep=0, index=39): {'stim': 'SetD/111a.jpg'}
144.9258 	EXP 	encoding_img: autoDraw = False
144.9258 	EXP 	fixation: autoDraw = True
145.4251 	EXP 	fixation: autoDraw = False
145.4251 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
145.4251 	EXP 	encoding_img: image = 'SetD/111a.jpg'
145.4251 	EXP 	encoding_img: autoDraw = True
147.4098 	EXP 	New trial (rep=0, index=40): {'stim': 'SetC/047a.jpg'}
147.4253 	EXP 	encoding_img: autoDraw = False
147.4253 	EXP 	fixation: autoDraw = True
147.9261 	EXP 	fixation: autoDraw = False
147.9261 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
147.9261 	EXP 	encoding_img: image = 'SetC/047a.jpg'
147.9261 	EXP 	encoding_img: autoDraw = True
149.9103 	EXP 	New trial (rep=0, index=41): {'stim': 'SetD/142a.jpg'}
149.9268 	EXP 	encoding_img: autoDraw = False
149.9268 	EXP 	fixation: autoDraw = True
150.4262 	EXP 	fixation: autoDraw = False
150.4262 	EXP 	encoding_img: size = array([0.27777778, 0.25902778])
150.4262 	EXP 	encoding_img: image = 'SetD/142a.jpg'
150.4262 	EXP 	encoding_img: autoDraw = True
152.4115 	EXP 	New trial (rep=0, index=42): {'stim': 'SetD/126a.jpg'}
152.4269 	EXP 	encoding_img: autoDraw = False
152.4269 	EXP 	fixation: autoDraw = True
152.9283 	EXP 	fixation: autoDraw = False
152.9283 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
152.9283 	EXP 	encoding_img: image = 'SetD/126a.jpg'
152.9283 	EXP 	encoding_img: autoDraw = True
154.9125 	EXP 	New trial (rep=0, index=43): {'stim': 'SetD/122a.jpg'}
154.9285 	EXP 	encoding_img: autoDraw = False
154.9285 	EXP 	fixation: autoDraw = True
155.4273 	EXP 	fixation: autoDraw = False
155.4273 	EXP 	encoding_img: size = array([0.27777778, 0.27777778])
155.4273 	EXP 	encoding_img: image = 'SetD/122a.jpg'
155.4273 	EXP 	encoding_img: autoDraw = True
157.4119 	EXP 	New trial (rep=0, index=44): {'stim': 'SetD/105a.jpg'}
157.4287 	EXP 	encoding_img: autoDraw = False
157.4287 	EXP 	fixation: autoDraw = True
