stim,type,encoding_trials_block.thisRepN,encoding_trials_block.thisTrialN,encoding_trials_block.thisN,encoding_trials_block.thisIndex,rcg_block.thisRepN,rcg_block.thisTrialN,rcg_block.thisN,rcg_block.thisIndex,welcome_text.started,welcome_text.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,fixation.started,fixation.stopped,encoding_img.started,encoding_img.stopped,recognition_img.started,recognition_img.stopped,recognition_img_resp.keys,recognition_img_resp.rt,recognition_img_resp.started,recognition_img_resp.stopped,recognition_resp_prompt_main.started,recognition_resp_prompt_main.stopped,recognition_resp_prompt_options.started,recognition_resp_prompt_options.stopped,confidence_resp_prompt_main.started,confidence_resp_prompt_main.stopped,confidence_ratebar.started,confidence_ratebar.stopped,confidence_resp.keys,confidence_resp.started,confidence_resp.stopped,confidence_resp.rt,participant,date,expName,psychopyVersion,frameRate,
SetD/031a.jpg,targ,,,,,0,41,41,41,,,,,,,420.1962419190022,None,,,420.70732128300006,None,k,3.988499191997107,420.70732128300006,None,420.70732128300006,None,420.70732128300006,None,424.714220009002,None,424.714220009002,None,l,424.714220009002,None,0.4541320190037368,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetD/170b.jpg,lure,,,,,0,42,42,42,,,,,,,425.1978914020001,None,,,425.6974962210006,None,k,2.035701494998648,425.6974962210006,None,425.6974962210006,None,425.6974962210006,None,427.76428243100236,None,427.76428243100236,None,j,427.76428243100236,None,0.9701498639988131,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/030b.jpg,lure,,,,,0,43,43,43,,,,,,,428.7651967790007,None,,,429.27356201699877,None,j,3.5219608819970745,429.27356201699877,None,429.27356201699877,None,429.27356201699877,None,432.81640603199776,None,432.81640603199776,None,k,432.81640603199776,None,1.2727917820011498,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/116a.jpg,targ,,,,,0,44,44,44,,,,,,,434.116258975002,None,,,434.61607278099837,None,k,1.8693365180006367,434.61607278099837,None,434.61607278099837,None,434.61607278099837,None,436.51630700499663,None,436.51630700499663,None,k,436.51630700499663,None,1.0265351769994595,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetD/122b.jpg,lure,,,,,0,45,45,45,,,,,,,437.5664682790011,None,,,438.0724197340023,None,j,3.18273307599884,438.0724197340023,None,438.0724197340023,None,438.0724197340023,None,441.285001010001,None,441.285001010001,None,j,441.285001010001,None,2.58002120799938,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetD/096b.jpg,lure,,,,,0,46,46,46,,,,,,,443.8855549159998,None,,,444.38907098899654,None,j,4.841923549996864,444.38907098899654,None,444.38907098899654,None,444.38907098899654,None,449.25312889299676,None,449.25312889299676,None,k,449.25312889299676,None,1.3840636599998106,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/117b.jpg,lure,,,,,0,47,47,47,,,,,,,450.653680139003,None,,,451.17088047700236,None,j,3.234880477000843,451.17088047700236,None,451.17088047700236,None,451.17088047700236,None,454.4218819259986,None,454.4218819259986,None,l,454.4218819259986,None,0.9513210469958722,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetD/111b.jpg,lure,,,,,0,48,48,48,,,,,,,455.4047399569972,None,,,455.90484287699655,None,j,1.290810529004375,455.90484287699655,None,455.90484287699655,None,455.90484287699655,None,457.2213690540011,None,457.2213690540011,None,k,457.2213690540011,None,0.6492724760028068,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/118b.jpg,lure,,,,,0,49,49,49,,,,,,,457.8897077599977,None,,,458.40602390399727,None,k,1.7482542500001728,458.40602390399727,None,458.40602390399727,None,458.40602390399727,None,460.17358367900306,None,460.17358367900306,None,j,460.17358367900306,None,0.9368314510065829,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/043a.jpg,foil,,,,,0,50,50,50,,,,,,,461.13986101200135,None,,,461.64031833600166,None,j,2.080040797998663,461.64031833600166,None,461.64031833600166,None,461.64031833600166,None,463.74121585099783,None,463.74121585099783,None,k,463.74121585099783,None,0.541575315000955,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetD/106b.jpg,lure,,,,,0,51,51,51,,,,,,,464.30699279200053,None,,,464.82208296300087,None,k,2.0144187549958588,464.82208296300087,None,464.82208296300087,None,464.82208296300087,None,466.85829468999873,None,466.85829468999873,None,l,466.85829468999873,None,0.4731492499995511,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/132a.jpg,foil,,,,,0,52,52,52,,,,,,,467.357312234999,None,,,467.87071958999877,None,k,1.2607104449998587,467.87071958999877,None,467.87071958999877,None,467.87071958999877,None,469.1590704449991,None,469.1590704449991,None,k,469.1590704449991,None,1.3672373129957123,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetD/042a.jpg,foil,,,,,0,53,53,53,,,,,,,470.5594485420006,None,,,471.0707796409988,None,j,1.6379852469981415,471.0707796409988,None,471.0707796409988,None,471.0707796409988,None,472.73723753800004,None,472.73723753800004,None,j,472.73723753800004,None,0.8602706370002124,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/123a.jpg,targ,,,,,0,54,54,54,,,,,,,473.6269969519999,None,,,474.1379844330004,None,k,2.823091026999464,474.1379844330004,None,474.1379844330004,None,474.1379844330004,None,476.99382233600045,None,476.99382233600045,None,k,476.99382233600045,None,1.126030500003253,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/099a.jpg,targ,,,,,0,55,55,55,,,,,,,478.1439944189988,None,,,478.6534776330009,None,h,1.2774406530006672,478.6534776330009,None,478.6534776330009,None,478.6534776330009,None,479.96129727600055,None,479.96129727600055,None,l,479.96129727600055,None,1.7134126929959166,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/069a.jpg,targ,,,,,0,56,56,56,,,,,,,481.6945186180019,None,,,482.1947714370035,None,k,1.5610585629983689,482.1947714370035,None,482.1947714370035,None,482.1947714370035,None,483.7796882399998,None,483.7796882399998,None,j,483.7796882399998,None,1.0110319540035562,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/141a.jpg,targ,,,,,0,57,57,57,,,,,,,484.8121911459966,None,,,485.3208600549988,None,k,1.764798078002059,485.3208600549988,None,485.3208600549988,None,485.3208600549988,None,487.1125684419967,None,487.1125684419967,None,h,487.1125684419967,None,0.9180382870035828,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/002a.jpg,targ,,,,,0,58,58,58,,,,,,,488.06317637999746,None,,,488.5639104630027,None,h,1.1204015690018423,488.5639104630027,None,488.5639104630027,None,488.5639104630027,None,489.7146247810015,None,489.7146247810015,None,l,489.7146247810015,None,0.7233867039976758,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetD/161a.jpg,targ,,,,,0,59,59,59,,,,,,,490.46457408399874,None,,,490.98649713300256,None,k,2.421350133998203,490.98649713300256,None,490.98649713300256,None,490.98649713300256,None,493.43226490000234,None,493.43226490000234,None,l,493.43226490000234,None,1.5168046510007116,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/175a.jpg,,0,0,0,0,,,,,,,,,,,502.55083527399984,None,503.0525138180019,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/104a.jpg,,0,1,1,1,,,,,,,,,,,505.05089716699877,None,505.5507071969987,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetD/121a.jpg,,0,2,2,2,,,,,,,,,,,507.55188789599924,None,508.0524986879973,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/151a.jpg,,0,3,3,3,,,,,,,,,,,510.0529396810016,None,510.55219736599975,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetD/100a.jpg,,0,4,4,4,,,,,,,,,,,512.5524439540022,None,513.0532053639981,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/114a.jpg,,0,5,5,5,,,,,,,,,,,515.0533658749991,None,515.5541301699996,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/038a.jpg,,0,6,6,6,,,,,,,,,,,517.5540443560021,None,518.0541326989987,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/055a.jpg,,0,7,7,7,,,,,,,,,,,520.0551624750005,None,520.5553328829992,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetD/055a.jpg,,0,8,8,8,,,,,,,,,,,522.5548299970033,None,523.0558731799974,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/148a.jpg,,0,9,9,9,,,,,,,,,,,525.056491743002,None,525.5557744300022,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetD/002a.jpg,,0,10,10,10,,,,,,,,,,,527.5568538500011,None,528.0573860320001,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetD/019a.jpg,,0,11,11,11,,,,,,,,,,,530.0579368730032,None,530.5577743239992,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/008a.jpg,,0,12,12,12,,,,,,,,,,,532.5577126499993,None,533.0580142320032,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/067a.jpg,,0,13,13,13,,,,,,,,,,,535.0593828010024,None,535.5591101329992,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/078a.jpg,,0,14,14,14,,,,,,,,,,,537.5593523860007,None,538.0602738860034,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/160a.jpg,,0,15,15,15,,,,,,,,,,,540.0603115659978,None,540.5673793690003,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/060a.jpg,,0,16,16,16,,,,,,,,,,,542.5609557880016,None,543.0605169409973,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetD/089a.jpg,,0,17,17,17,,,,,,,,,,,545.0618280729977,None,545.5666085740013,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetD/030a.jpg,,0,18,18,18,,,,,,,,,,,547.5611857999975,None,548.0619899000012,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetD/176a.jpg,,0,19,19,19,,,,,,,,,,,550.0626391870028,None,550.5621203850023,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetD/068a.jpg,,0,20,20,20,,,,,,,,,,,552.5636733959982,None,553.0662046869984,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetD/058a.jpg,,0,21,21,21,,,,,,,,,,,555.0643876429967,None,555.5646688709967,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/146a.jpg,,0,22,22,22,,,,,,,,,,,557.5633057899977,None,558.0641650559992,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/027a.jpg,,0,23,23,23,,,,,,,,,,,560.065297203997,None,560.5652063949965,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/165a.jpg,,0,24,24,24,,,,,,,,,,,562.565241737997,None,563.0831975170004,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/066a.jpg,,0,25,25,25,,,,,,,,,,,565.0667794710025,None,565.5659838319989,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/048a.jpg,,0,26,26,26,,,,,,,,,,,567.5495005539997,None,568.0507866159969,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/115a.jpg,,0,27,27,27,,,,,,,,,,,570.0512137749974,None,570.5510282440009,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetD/043a.jpg,,0,28,28,28,,,,,,,,,,,572.5518892670007,None,573.0659092880014,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetD/039a.jpg,,0,29,29,29,,,,,,,,,,,575.0525929830037,None,575.5660004800011,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/111a.jpg,,0,30,30,30,,,,,,,,,,,577.5531485320025,None,578.0533190220012,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/161a.jpg,,0,31,31,31,,,,,,,,,,,580.0533695010017,None,580.5540716210016,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetD/059a.jpg,,0,32,32,32,,,,,,,,,,,582.553471776002,None,583.0551649800036,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetC/011a.jpg,,0,33,33,33,,,,,,,,,,,585.0555158310017,None,585.5546795979972,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
SetD/084a.jpg,,0,34,34,34,,,,,,,,,,,587.5550740600011,None,588.0558425479976,None,,,,,,,,,,,,,,,,,,,40023,2022_Jul_13_1556,mstfoil,2022.1.3,60.174211079947014,
,,,,,,,,,,,,,,,,590.0566454660002,None,,,,,,,,,,,,,,,,,,,,,,,,,,
